x,cos_loss,cos,sin_loss,sin,tan_loss,tan,output
1.2980014,0.18876733917417574,0.0806567091315056,0.030472853669677447,0.9630216416023982,10.0,10.0,0.0806567091315056
1.2981759,0.18869946511176128,0.08055659244012059,0.030442010927262175,0.9630686244871741,10.0,10.0,0.08055659244012059
1.2983505,0.1886314075383631,0.08045652282011993,0.03041113403703788,0.9631156138986576,10.0,10.0,0.08045652282011993
1.2985251,0.18856320157581866,0.08035659338887621,0.030380243939509,0.9631625739594258,10.0,10.0,0.08035659338887621
1.2986996,0.18849484728124333,0.08025680409439771,0.030349340728505703,0.9632095046680478,10.0,10.0,0.08025680409439771
1.298874,0.18842641130029492,0.08015721656149749,0.03031845037408487,0.9632563702590283,10.0,10.0,0.08015721656149749
1.2990487,0.18835776061098092,0.0800577072928404,0.030287521221554203,0.9633032422814597,10.0,10.0,0.0800577072928404
1.2992232,0.18828896176844162,0.07995833799751222,0.030256579237217585,0.963350084947458,10.0,10.0,0.07995833799751222
1.2993976,0.18822005099169778,0.07985920074567118,0.03022564549757001,0.9633968625586926,10.0,10.0,0.07985920074567118
1.2995721,0.1881509561663748,0.07976011109493839,0.030194678148185106,0.963443646529938,10.0,10.0,0.07976011109493839
1.2997468,0.18808171337773763,0.07966116124299463,0.030163698248946047,0.9634904011404716,10.0,10.0,0.07966116124299463
1.2999213,0.18801232269154722,0.07956235112920503,0.030132705893924694,0.9635371263888683,10.0,10.0,0.07956235112920503
1.3000958,0.1879428208757825,0.07946377229966117,0.03010172222553642,0.9635837866663712,10.0,10.0,0.07946377229966117
1.3002703,0.18787313473251144,0.07936524134574553,0.030070705257508656,0.963630453208623,10.0,10.0,0.07936524134574553
1.3004448,0.1878033008961542,0.07926684994089124,0.030039676115978353,0.9636770903844699,10.0,10.0,0.07926684994089124
1.3006195,0.1877333194372688,0.07916859801966696,0.03000863489510952,0.9637236981924908,10.0,10.0,0.07916859801966696
1.3007939,0.1876632276716806,0.0790705766051466,0.029977602801810277,0.9637702411135194,10.0,10.0,0.0790705766051466
1.3009685,0.1875929513198123,0.07897260332068805,0.029946537720721644,0.9638167902040317,10.0,10.0,0.07897260332068805
1.301143,0.18752252756412977,0.07887476931652296,0.02991546084280472,0.9638633099224606,10.0,10.0,0.07887476931652296
1.3013175,0.1874520243644631,0.07877713499030006,0.029884398185879846,0.9639097648168402,10.0,10.0,0.07877713499030006
1.3014921,0.18738130612046092,0.0786795792489828,0.02985329799994585,0.9639562258092572,10.0,10.0,0.0786795792489828
1.3016666,0.18731044070187536,0.0785821625741079,0.029822186299834796,0.9640026574253416,10.0,10.0,0.0785821625741079
1.301841,0.1872394662440337,0.0784849752063711,0.029791084386518007,0.9640490242803373,10.0,10.0,0.0784849752063711
1.3020155,0.18716830684878938,0.07838783631343299,0.029759949956175813,0.9640953971619226,10.0,10.0,0.07838783631343299
1.3021902,0.18709700051846878,0.07829083626281204,0.029728804294335553,0.964141740662934,10.0,10.0,0.07829083626281204
1.3023648,0.1870255473352,0.07819397497750914,0.029697647495257384,0.9641880547819592,10.0,10.0,0.07819397497750914
1.3025392,0.18695398597908497,0.07809734217811816,0.02966650092083767,0.9642343042238762,10.0,10.0,0.07809734217811816
1.3027138,0.1868822394756688,0.07800075805924983,0.02963532214507203,0.9642805595971103,10.0,10.0,0.07800075805924983
1.3028883,0.18681034637230093,0.07790431246808817,0.029604132514746584,0.9643267855841279,10.0,10.0,0.07790431246808817
1.3030629,0.18673830675554892,0.07780800532319544,0.029572932124105722,0.9643729821835199,10.0,10.0,0.07780800532319544
1.3032373,0.18666618961038323,0.07771189606490675,0.029541747020181308,0.9644191141898159,10.0,10.0,0.07771189606490675
1.303412,0.18659385732271005,0.07761586547823979,0.029510525393910414,0.9644652520321534,10.0,10.0,0.07761586547823979
1.3035865,0.18652134911199014,0.07752000276289216,0.029479288688995187,0.964511360482646,10.0,10.0,0.07752000276289216
1.303761,0.18644879363595643,0.07742430770485195,0.029448072173356432,0.9645574044030679,10.0,10.0,0.07742430770485195
1.3039355,0.18637602301483508,0.07732869131797639,0.029416819410971407,0.9646034540880777,10.0,10.0,0.07732869131797639
1.30411,0.1863031064223661,0.07723321286611093,0.029385556453347172,0.9646494743770309,10.0,10.0,0.07723321286611093
1.3042847,0.18623004395264697,0.07713787226029029,0.02935428339463042,0.9646954652685247,10.0,10.0,0.07713787226029029
1.3044591,0.18615687577673304,0.07704275779768013,0.029323021756912926,0.9647413917140151,10.0,10.0,0.07704275779768013
1.3046336,0.18608352197296474,0.07694769248501021,0.02929172879241937,0.9647873238288129,10.0,10.0,0.07694769248501021
1.3048083,0.1860100225804114,0.07685276474531269,0.029260426009050877,0.9648332265419507,10.0,10.0,0.07685276474531269
1.3049828,0.18593637769732851,0.07675797448546466,0.029229113500859327,0.9648790998520295,10.0,10.0,0.07675797448546466
1.3051572,0.1858626280341405,0.07666340948770124,0.029197812845517812,0.9649249088002032,10.0,10.0,0.07666340948770124
1.3053317,0.18578869260245676,0.07656889377659434,0.02916648118342713,0.9649707233224015,10.0,10.0,0.07656889377659434
1.3055063,0.18571461198102274,0.07647451525995397,0.029135140078404675,0.9650165084373504,10.0,10.0,0.07647451525995397
1.3056809,0.1856404564484772,0.07638033217008626,0.029103815604102246,0.9650622292534851,10.0,10.0,0.07638033217008626
1.3058554,0.18556608584637851,0.07628622766503303,0.029072455896454352,0.9651079555721844,10.0,10.0,0.07628622766503303
1.3060299,0.18549157036437364,0.07619226006000009,0.02904108702749697,0.9651536524794524,10.0,10.0,0.07619226006000009
1.3062044,0.1854169515189131,0.07609851636773265,0.02900973065561574,0.9651992851510142,10.0,10.0,0.07609851636773265
1.306379,0.18534214672693855,0.07600482213437841,0.028978343758641945,0.9652449232536796,10.0,10.0,0.07600482213437841
1.3065536,0.1852671973737207,0.07591126449778188,0.02894694798160813,0.9652905319407397,10.0,10.0,0.07591126449778188
1.3067281,0.1851921035674472,0.07581784335489032,0.0289155434182089,0.9653361112108044,10.0,10.0,0.07581784335489032
1.3069025,0.1851169073598647,0.0757246452074349,0.028884151778868494,0.9653816263293397,10.0,10.0,0.0757246452074349
1.3070772,0.1850415251085194,0.07563149661238235,0.028852729936482358,0.9654271467836888,10.0,10.0,0.07563149661238235
1.3072517,0.1849659987343177,0.07553848419623918,0.02882129958845514,0.9654726378168794,10.0,10.0,0.07553848419623918
1.3074263,0.18489032834923924,0.07544560785216176,0.028789860828292824,0.965518099427525,10.0,10.0,0.07544560785216176
1.3076006,0.1848145852386544,0.07535292487247491,0.028758439742313846,0.9655634969708493,10.0,10.0,0.07535292487247491
1.3077753,0.1847386272616635,0.07526032026414303,0.028726984439043535,0.9656088997546951,10.0,10.0,0.07526032026414303
1.3079498,0.18466249699925086,0.07516788001782788,0.028695516701781942,0.9656542731118435,10.0,10.0,0.07516788001782788
1.3081243,0.18458632328369468,0.07507560389706847,0.028664071234647426,0.965699582464843,10.0,10.0,0.07507560389706847
1.3082988,0.18450993477824157,0.07498340606842924,0.02863259182747946,0.9657448969868976,10.0,10.0,0.07498340606842924
1.3084733,0.18443340295298793,0.074891343651594,0.02860110456794851,0.9657901820781103,10.0,10.0,0.074891343651594
1.308648,0.1843567279262993,0.07479941653333488,0.02856960954917176,0.9658354377371009,10.0,10.0,0.07479941653333488
1.3088224,0.18427995321285878,0.07470770981889459,0.02853812861741034,0.9658806294762055,10.0,10.0,0.07470770981889459
1.308997,0.1842029922734139,0.07461605282910683,0.02850661837113566,0.9659258262890683,10.0,10.0,0.07461605282910683
1.3091716,0.18412588849283348,0.07452453079300689,0.028475100644506757,0.9659709936655754,10.0,10.0,0.07452453079300689
1.3093461,0.1840486419929957,0.0744331435938554,0.028443575530386345,0.9660161316043502,10.0,10.0,0.0744331435938554
1.3095206,0.18397129681709112,0.07434197583243383,0.02841206492179693,0.9660612057075328,10.0,10.0,0.07434197583243383
1.3096951,0.18389376537881263,0.07425085782852509,0.02838052532255353,0.9661062847891746,10.0,10.0,0.07425085782852509
1.3098698,0.18381609159194115,0.07415987430631463,0.028348978613910614,0.966151334428961,10.0,10.0,0.07415987430631463
1.310044,0.18373834800936922,0.07406908137487413,0.028317450887890172,0.9661963202963921,10.0,10.0,0.07406908137487413
1.3102187,0.1836603899910885,0.07397836637169355,0.028285890238164857,0.9662413110708106,10.0,10.0,0.07397836637169355
1.3103932,0.1835822900024819,0.07388778548736011,0.02825432275651485,0.966286272399259,10.0,10.0,0.07388778548736011
1.3105677,0.18350409287583427,0.07379742256951025,0.028222770403490527,0.9663311700186066,10.0,10.0,0.07379742256951025
1.3107423,0.18342570946099299,0.07370710942985495,0.02819118954602695,0.9663760724734685,10.0,10.0,0.07370710942985495
1.3109168,0.18334718446145665,0.07361693003883409,0.02815960213340385,0.9664209454782535,10.0,10.0,0.07361693003883409
1.3110914,0.18326851800741797,0.0735268842713965,0.02812800825774653,0.9664657890315942,10.0,10.0,0.0735268842713965
1.3112658,0.18318975545475086,0.07343705547547906,0.028096429922885968,0.9665105689602055,10.0,10.0,0.07343705547547906
1.3114405,0.18311080661530046,0.0733472764530029,0.02806482340790084,0.9665553536290259,10.0,10.0,0.0733472764530029
1.311615,0.18303171671657603,0.07325763067430281,0.028033210705681544,0.9666001088423058,10.0,10.0,0.07325763067430281
1.3117895,0.18295248589192264,0.07316811801117583,0.028001591908021206,0.9666448345986814,10.0,10.0,0.07316811801117583
1.311964,0.1828731876784927,0.07307879365410687,0.02796999310333015,0.9666894968147304,10.0,10.0,0.07307879365410687
1.3121386,0.18279364787467023,0.07298957437081255,0.027938358357486814,0.9667341636756808,10.0,10.0,0.07298957437081255
1.3123132,0.1827139952091899,0.07290046015424405,0.027906721833657833,0.9667788010756416,10.0,10.0,0.07290046015424405
