x,cos_loss,cos,sin_loss,sin,tan_loss,tan
0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0017453294,0.026515914201557522,0.9734825627116848,0.2270159010511333,0.0017453283919057017,0.0,0.001745331050196312
0.0034906587,0.05164645365208187,0.9483474540055269,0.31374286895775566,0.0034906514672382806,4.336808689942018e-19,0.0034906727336117497
0.005235988,0.07840995973964016,0.9215763325066972,0.38296123245156677,0.005235964039476189,0.0,0.005236035813765292
0.0069813174,0.10168127791727033,0.8982943527873982,0.43241293135555986,0.006981260401988747,0.0,0.00698143053453128
0.008726646,0.12287899910638611,0.8770829239577852,0.47161245365580867,0.008726535498373935,0.0,0.00872686779075879
0.010471976,0.14607235112125327,0.8538728182399014,0.510009925301009,0.0104717845323419,1.734723475976807e-18,0.010472358738461748
0.012217305,0.1677770740193868,0.832148295643607,0.5423361654961542,0.012217000627203236,0.0,0.012217912454127199
0.013962635,0.19401405090613988,0.8058884731002594,0.5781051880217416,0.013962180547184452,1.734723475976807e-18,0.013963541657281682
0.015707964,0.21807467753999132,0.7818019549318651,0.6078195084835304,0.015707317935922054,0.0,0.015709255947997332
0.017453292,0.2411279116423749,0.7587197835140164,0.6339647334235312,0.01745240643728351,0.0,0.017455064928217585
0.019198623,0.26987343407669373,0.7299422780369621,0.6643113506421214,0.019197442815731897,3.469446951953614e-18,0.01920098132399583
0.020943953,0.3035842871737481,0.6961963962836684,0.6969089411984823,0.020942420715412278,0.0,0.020947014742262998
0.022689281,0.3404194767059987,0.6593231325883777,0.7291723640817435,0.022687334820816803,0.0,0.022693175833357393
0.02443461,0.3753268292986227,0.6243746604927272,0.756692833599294,0.024432177736658445,0.0,0.024439473168893392
0.02617994,0.41215466338740114,0.5875026615881561,0.7830452848437084,0.02617694830787315,3.469446951953614e-18,0.026185921569186924
0.02792527,0.45345545712899293,0.5461546578997427,0.8097627224516497,0.027921639139525563,3.469446951953614e-18,0.027932529613031082
0.029670598,0.4907345338041641,0.5088253262905306,0.8312035404311475,0.029666244916982294,0.0,0.02967930796477944
0.03141593,0.5228844331120561,0.4766221272144636,0.8476975082335614,0.031410760325869064,0.0,0.0314262672929408
0.033161256,0.5531623832083941,0.4462878327471595,0.861734295840663,0.03315517797263613,0.0,0.03317341618755583
0.034906585,0.5831567301207339,0.41623409689836194,0.8743579897001159,0.03489949670250097,0.0,0.03492076949174773
0.036651917,0.6120450759979001,0.3872833176892673,0.8853170427568355,0.03664371120159299,0.0,0.03666833788880018
0.038397245,0.6389756106617575,0.36028730571691586,0.8944535792458335,0.038387809919144346,0.0,0.038416125816278346
0.040142573,0.664184920571425,0.3350094745764201,0.9020829672282185,0.04013179170099235,6.938893903907228e-18,0.04016414813361145
0.041887905,0.687771797639097,0.31135103239006034,0.9084193170398416,0.041875655392215286,0.0,0.04191241970818866
0.043633234,0.709979563500746,0.28906865808111176,0.9136889803590797,0.043619387365336,0.0,0.04366094290851206
0.045378562,0.7283425332342408,0.2706280364432156,0.9173210000458617,0.04536299062339711,0.0,0.04540973678338065
0.047123894,0.7439447755932223,0.25494509932954385,0.9198490781127339,0.04710645154095661,0.0,0.04715880371156918
0.04886922,0.7590985095529533,0.23970762782913535,0.9219953541940721,0.048849768964368996,0.0,0.048908158586616436
0.050614554,0.7723708673080113,0.22634848979196423,0.9234534437934269,0.050592941739057394,6.938893903907228e-18,0.05065781631184791
0.05235988,0.7842030134262208,0.21442652132835302,0.9244041662825012,0.05233595624294383,6.938893903907228e-18,0.0524077792830412
0.054105215,0.795195640045913,0.20334103014527932,0.9250291588842656,0.0540788154778353,6.938893903907228e-18,0.054158066591065396
0.05585054,0.8052862413657407,0.19315452276978348,0.9253468438150276,0.05582150582410399,0.0,0.05590868064409979
0.057595868,0.8147617594610419,0.18358005720089346,0.9254407361171896,0.05756402612870944,0.0,0.0576596363770287
0.059341196,0.8230826217648323,0.17515720606021903,0.9252341029375535,0.059306375237507536,0.0,0.05941094873636058
